duration,server,summoner_name,team_1,team_2,timestamp,winner
23m 21s,www,PxPx,"Camille,Graves,Syndra,Lucian,Sett","Galio,Taliyah,Renekton,Aphelios,Pantheon",2020-12-23 18:26:26,Team 1
16m 13s,www,Blank,"Aatrox,Graves,Ekko,Jhin,Leona","Syndra,Lee Sin,Camille,Kai'Sa,Gragas",2020-12-28 03:09:30,Team 2
26m 50s,www,GGGori,"Sylas,Lee Sin,Viktor,Samira,Maokai","Jayce,Kayn,Malphite,Kalista,Alistar",2020-12-13 21:04:51,Team 1
21m 2s,www,떡잎부터알아봄,"Fiora,Kha'Zix,Rumble,Jhin,Gragas","Camille,Kayn,Taliyah,Viktor,Alistar",2020-11-18 01:13:20,Team 1
26m 48s,www,MIDKlNG,"Gangplank,Nidalee,Pyke,Samira,Maokai","Renekton,Taliyah,Qiyana,Miss Fortune,Leona",2020-12-24 21:33:11,Team 2
20m 25s,www,MIDKlNG,"Wukong,Lillia,Jayce,Ezreal,Janna","Mordekaiser,Taliyah,Irelia,Miss Fortune,Alistar",2020-12-24 13:52:08,Team 1
32m 32s,www,야 핑 좀 꺼줄래,"Samira,Ivern,Akali,Nocturne,Shen","Camille,Gragas,Yasuo,Ezreal,Pyke",2020-10-25 01:40:22,Team 1
20m 46s,www,야 핑 좀 꺼줄래,"Wukong,Nidalee,Talon,Caitlyn,Morgana","Nocturne,Ivern,Sylas,Jhin,Pantheon",2020-10-25 00:51:18,Team 2
29m 5s,www,AF Valkyrie,"Jayce,Kayn,Viktor,Kai'Sa,Leona","Lucian,Lillia,Singed,Jhin,Pyke",2020-12-02 16:16:57,Team 2
27m 47s,www,PxPx,"Akali,Hecarim,Lulu,Lucian,Bard","Camille,Lillia,Sylas,Kai'Sa,Sett",2020-12-23 16:31:10,Team 1
29m 21s,www,Blank,"Aatrox,Nidalee,Akali,Jhin,Alistar","Renekton,Lillia,Sylas,Samira,Rakan",2020-12-28 02:45:15,Team 2
27m 44s,www,GGGori,"Rumble,Olaf,Lucian,Ezreal,Seraphine","Jayce,Hecarim,Syndra,Miss Fortune,Thresh",2020-12-13 14:37:30,Team 1
25m 4s,www,GGGori,"Camille,Lillia,Yone,Jhin,Pyke","Sylas,Graves,Orianna,Miss Fortune,Sona",2020-12-13 04:04:21,Team 2
25m 54s,www,떡잎부터알아봄,"Jax,Graves,Fizz,Jinx,Braum","Kennen,Volibear,Talon,Jhin,Thresh",2020-11-18 00:35:03,Team 2
35m 31s,www,떡잎부터알아봄,"Vladimir,Zac,Yasuo,Samira,Pantheon","Camille,Karthus,Yone,Ezreal,Tahm Kench",2020-11-17 23:55:20,Team 2
25m 19s,www,MIDKlNG,"Akali,Rek'Sai,Viktor,Aphelios,Annie","Jayce,Rammus,Kassadin,Swain,Sett",2020-12-24 13:12:31,Team 1
31m 40s,www,야 핑 좀 꺼줄래,"Nocturne,Ivern,Kassadin,Jhin,Alistar","Shen,Hecarim,Akali,Senna,Pantheon",2020-10-25 00:06:33,Team 1
19m 34s,www,AF Valkyrie,"Singed,Kindred,Lulu,Jhin,Karma","Gangplank,Graves,Akali,Lucian,Braum",2020-12-01 14:12:16,Team 1
15m 17s,www,AF Valkyrie,"Lucian,Graves,Zoe,Kalista,Sett","Jayce,Kindred,Galio,Jhin,Tahm Kench",2020-11-24 21:56:33,Team 1
26m 25s,www,PxPx,"Camille,Olaf,Sylas,Miss Fortune,Pantheon","Irelia,Lee Sin,Zoe,Kai'Sa,Alistar",2020-12-23 15:33:04,Team 2
21m 54s,www,Blank,"Kennen,Nidalee,Yone,Samira,Alistar","Aatrox,Graves,Orianna,Kai'Sa,Poppy",2020-12-28 02:09:38,Team 2
26m 2s,www,떡잎부터알아봄,"Vladimir,Hecarim,Irelia,Swain,Sett","Renekton,Aatrox,Pantheon,Viktor,Tahm Kench",2020-11-17 23:14:44,Team 1
27m 7s,www,떡잎부터알아봄,"Camille,Graves,Galio,Jhin,Alistar","Fiora,Kha'Zix,Syndra,Kalista,Thresh",2020-11-17 20:39:14,Team 1
30m 22s,www,MIDKlNG,"Aatrox,Nidalee,Lucian,Kai'Sa,Alistar","Gragas,Graves,Ekko,Tristana,Bard",2020-12-23 23:04:19,Team 1
25m 50s,www,야 핑 좀 꺼줄래,"Sett,Ivern,Nocturne,Ezreal,Leona","Malphite,Kindred,Galio,Jhin,Lulu",2020-10-24 23:18:54,Team 1
37m 49s,www,AF Valkyrie,"Sylas,Graves,Akali,Aphelios,Sett","Kennen,Volibear,Jayce,Jhin,Pantheon",2020-11-20 16:03:58,Team 1
15m 32s,www,AF Valkyrie,"Gnar,Nunu & Willump,Fizz,Aphelios,Leona","Kennen,Volibear,Galio,Lucian,Rumble",2020-11-20 15:19:27,Team 1
30m 1s,www,떡잎부터알아봄,"Akali,Kayn,Fizz,Kog'Maw,Tahm Kench","Mordekaiser,Hecarim,Sett,Jhin,Senna",2020-11-17 20:02:53,Team 2
20m 31s,www,떡잎부터알아봄,"Akali,Trundle,Fizz,Jhin,Sett","Maokai,Evelynn,Yone,Lucian,Alistar",2020-11-17 19:25:04,Team 2
16m 41s,www,MIDKlNG,"Kennen,Graves,LeBlanc,Aphelios,Alistar","Yone,Olaf,Akali,Kai'Sa,Sett",2020-12-23 21:42:23,Team 1
16m 22s,www,AF Valkyrie,"Aatrox,Volibear,Sylas,Lucian,Kennen","Kai'Sa,Hecarim,Ekko,Malphite,Leona",2020-11-20 14:54:14,Team 1
29m 0s,www,AF Valkyrie,"Irelia,Graves,Ekko,Ashe,Seraphine","Rumble,Kha'Zix,Zoe,Ezreal,Sett",2020-11-20 14:11:25,Team 1
28m 7s,www,떡잎부터알아봄,"Gangplank,Amumu,Syndra,Kog'Maw,Lulu","Lucian,Kayn,Ekko,Vayne,Bard",2020-11-17 18:37:32,Team 2
22m 3s,www,떡잎부터알아봄,"Jax,Elise,Sett,Lucian,Nautilus","Jayce,Kayn,Nunu & Willump,Jhin,Maokai",2020-11-17 16:47:40,Team 2
31m 18s,www,MIDKlNG,"Gragas,Graves,Akali,Vayne,Sett","Jayce,Master Yi,Sylas,Samira,Galio",2020-12-23 15:50:05,Team 2
32m 23s,www,Liiv Route,"Camille,Fiddlesticks,Anivia,Kai'Sa,Sett","Renekton,Taliyah,Azir,Aphelios,Thresh",2020-12-29 03:23:32,Team 1
22m 7s,www,AF Valkyrie,"Jayce,Graves,Galio,Jhin,Leona","Fiora,Elise,Yone,Aphelios,Thresh",2020-11-19 17:42:01,Team 1
20m 22s,www,AF Valkyrie,"Kennen,Graves,Ahri,Samira,Alistar","Ryze,Kha'Zix,Irelia,Ezreal,Seraphine",2020-11-19 17:08:26,Team 1
28m 8s,www,MIDKlNG,"Gragas,Graves,Akali,Ezreal,Maokai","Jayce,Taliyah,Vladimir,Kai'Sa,Nautilus",2020-12-23 02:40:16,Team 1
18m 38s,www,MIDKlNG,"Gragas,Kha'Zix,Zoe,Miss Fortune,Galio","Kennen,Graves,Lulu,Kai'Sa,Maokai",2020-12-22 14:28:39,Team 2
30m 32s,www,Liiv Route,"Sett,Graves,Syndra,Kai'Sa,Gragas","Tryndamere,Nidalee,Zoe,Tristana,Maokai",2020-12-29 02:28:42,Team 1
10m 12s,www,Liiv Route,"Cassiopeia,Graves,Talon,Lucian,Alistar","Camille,Karthus,Zed,Kai'Sa,Sett",2020-12-29 01:42:54,Team 2
3m 15s,www,AF Valkyrie,"Graves,Miss Fortune,Kennen,Leona,Zoe","Sett,Hecarim,Galio,Jhin,Kayle",2020-11-19 16:39:22,Team 1
17m 48s,www,AF Valkyrie,"Vladimir,Shyvana,Poppy,Jhin,Leona","Gangplank,Karthus,Zoe,Jinx,Thresh",2020-11-19 16:31:47,Team 1
18m 38s,www,칼과 창 방패,"Akali,Lee Sin,Anivia,Miss Fortune,Maokai","Poppy,Graves,Galio,Jhin,Shaco",2020-12-28 18:02:01,Team 2
26m 39s,www,Ye Zhuo Yue,"Renekton,Lillia,Zoe,Ezreal,Bard","Viktor,Nunu & Willump,Akali,Jhin,Leona",2020-12-09 14:52:41,Team 1
15m 49s,www,MIDKlNG,"Aatrox,Lillia,Zed,Kai'Sa,Sett","Jayce,Lee Sin,Anivia,Jhin,Maokai",2020-12-22 13:42:53,Team 2
26m 18s,www,White Canvas,"Aatrox,Taliyah,Akali,Vayne,Gragas","Renekton,Nidalee,Lucian,Kai'Sa,Sett",2020-12-16 22:32:42,Team 2
29m 6s,www,Liiv Route,"Renekton,Jarvan IV,Syndra,Kai'Sa,Alistar","Jax,Taliyah,Ekko,Jhin,Thresh",2020-12-29 01:24:41,Team 2
20m 18s,www,AF Valkyrie,"Maokai,Rek'Sai,Ekko,Samira,Leona","Shen,Elise,Renekton,Jhin,Sett",2020-11-19 15:52:55,Team 1
28m 59s,www,Ye Zhuo Yue,"Malphite,Lillia,Zed,Samira,Pantheon","Aatrox,Hecarim,Vladimir,Swain,Maokai",2020-12-09 04:09:06,Team 2
21m 23s,www,MIDKlNG,"Ornn,Graves,Zoe,Aphelios,Leona","Camille,Lillia,Lucian,Kai'Sa,Lulu",2020-12-22 13:14:30,Team 2
24m 18s,www,MIDKlNG,"Lucian,Shyvana,Kennen,Samira,Galio","Neeko,Lillia,Yone,Kai'Sa,Pyke",2020-12-22 00:10:17,Team 1
16m 21s,www,White Canvas,"Shen,Graves,Orianna,Kai'Sa,Sett","Sylas,Kindred,Zoe,Lucian,Thresh",2020-12-16 02:47:06,Team 1
25m 28s,www,White Canvas,"Irelia,Lillia,Anivia,Jhin,Sett","Aatrox,Taliyah,Akali,Kalista,Pyke",2020-12-16 02:19:51,Team 2
26m 4s,www,Liiv Route,"Aatrox,Lillia,Yone,Samira,Rakan","Viktor,Graves,Syndra,Kai'Sa,Alistar",2020-12-29 00:42:55,Team 2
15m 15s,www,AF Valkyrie,"Malphite,Lillia,Talon,Jhin,Thresh","Akali,Graves,Sylas,Lucian,Sett",2020-11-19 15:25:56,Team 2
27m 59s,www,AF Valkyrie,"Irelia,Ekko,Lucian,Jhin,Seraphine","Jayce,Rumble,Yone,Ashe,Galio",2020-11-19 15:06:14,Team 2
36m 55s,www,Ye Zhuo Yue,"Akali,Trundle,Viktor,Ezreal,Shaco","Renekton,Olaf,Syndra,Miss Fortune,Leona",2020-12-09 03:23:11,Team 2
26m 40s,www,MIDKlNG,"Fiora,Graves,Zoe,Kai'Sa,Sett","Camille,Lillia,Lucian,Jhin,Leona",2020-12-21 23:38:47,Team 2
18m 46s,www,White Canvas,"Irelia,Nidalee,Orianna,Miss Fortune,Sett","Aatrox,Rek'Sai,Akali,Jhin,Thresh",2020-12-16 01:49:18,Team 1
20m 10s,www,White Canvas,"Jayce,Taliyah,Akali,Lucian,Sett","Gragas,Lee Sin,Orianna,Kai'Sa,Rakan",2020-12-16 01:22:07,Team 2
36m 12s,www,Liiv Route,"Gragas,Kindred,Zoe,Kalista,Shaco","Aatrox,Graves,Syndra,Miss Fortune,Braum",2020-12-28 23:23:17,Team 1
16m 11s,www,AF Valkyrie,"Yone,Rek'Sai,Ekko,Lucian,Seraphine","Camille,Graves,Viktor,Zoe,Yuumi",2020-11-17 16:49:26,Team 2
15m 37s,www,Ye Zhuo Yue,"Malphite,Graves,Azir,Lucian,Leona","Jayce,Kindred,Orianna,Miss Fortune,Tahm Kench",2020-12-09 02:38:45,Team 2
32m 45s,www,MIDKlNG,"Gragas,Graves,Vladimir,Kai'Sa,Camille","Aatrox,Karthus,Renekton,Ezreal,Maokai",2020-12-21 22:31:22,Team 1
19m 28s,www,MIDKlNG,"Camille,Graves,Galio,Samira,Gragas","Renekton,Olaf,Zoe,Kai'Sa,Alistar",2020-12-21 02:44:11,Team 2
27m 21s,www,White Canvas,"Camille,Lillia,Qiyana,Samira,Alistar","Aatrox,Karthus,Lucian,Kai'Sa,Sett",2020-12-16 00:45:27,Team 1
16m 0s,www,Liiv Route,"Jayce,Lillia,Malphite,Kai'Sa,Leona","Kennen,Ekko,Sett,Jhin,Maokai",2020-12-28 22:37:25,Team 1
10m 16s,www,Liiv Route,"Shen,Lee Sin,Akali,Samira,Rakan","Jayce,Taliyah,Rumble,Kai'Sa,Poppy",2020-12-28 22:08:21,Team 1
32m 42s,www,Ye Zhuo Yue,"Jayce,Zac,Lucian,Kai'Sa,Pantheon","Yone,Hecarim,Akali,Jhin,Maokai",2020-12-09 01:56:46,Team 1
20m 20s,www,MIDKlNG,"Aatrox,Elise,Lucian,Kai'Sa,Poppy","Camille,Nidalee,Irelia,Samira,Gragas",2020-12-21 02:15:10,Team 1
25m 14s,www,White Canvas,"Volibear,Taliyah,Sett,Kai'Sa,Shaco","Aatrox,Graves,Orianna,Jhin,Maokai",2020-12-16 00:07:33,Team 2
3m 13s,www,Liiv Route,"Jayce,Graves,Viktor,Kai'Sa,Pyke","Gangplank,Lillia,Vel'Koz,Samira,Maokai",2020-12-28 21:42:15,Team 2
16m 23s,www,Liiv Route,"Lucian,Evelynn,Camille,Ezreal,Bard","Jayce,Hecarim,Orianna,Kalista,Blitzcrank",2020-12-28 21:29:12,Team 2
15m 49s,www,Ye Zhuo Yue,"Irelia,Graves,Akali,Yasuo,Rakan","Aatrox,Kayn,Viktor,Ezreal,Senna",2020-12-09 00:54:22,Team 2
28m 4s,www,MIDKlNG,"Renekton,Taliyah,Lucian,Ashe,Pyke","Malphite,Olaf,Akali,Jhin,Alistar",2020-12-21 01:48:28,Team 2
29m 13s,www,White Canvas,"Wukong,Taliyah,Viktor,Kai'Sa,Leona","Aatrox,Lee Sin,Zoe,Samira,Maokai",2020-12-15 23:28:44,Team 2
21m 51s,www,Liiv Route,"Kalista,Taliyah,Lucian,Xayah,Shen","Irelia,Graves,Syndra,Kai'Sa,Alistar",2020-12-28 21:07:08,Team 2
29m 2s,www,Ye Zhuo Yue,"Camille,Nidalee,Yone,Kai'Sa,Alistar","Jax,Kindred,Sylas,Vayne,Rakan",2020-12-09 00:22:02,Team 1
20m 38s,www,White Canvas,"Camille,Kindred,Akali,Miss Fortune,Leona","Aatrox,Graves,Anivia,Ezreal,Tahm Kench",2020-12-15 22:35:18,Team 1
23m 30s,www,Liiv Route,"Rumble,Hecarim,Zoe,Jhin,Shaco","Lucian,Lillia,Aatrox,Kai'Sa,Gragas",2020-12-28 20:31:17,Team 1
12m 17s,www,Ye Zhuo Yue,"Aatrox,Kindred,LeBlanc,Kai'Sa,Leona","Jayce,Graves,Ekko,Ezreal,Alistar",2020-12-08 23:23:02,Team 1
21m 49s,www,Ye Zhuo Yue,"Malphite,Graves,Orianna,Miss Fortune,Pantheon","Yorick,Kha'Zix,Xerath,Kai'Sa,Ashe",2020-12-08 23:04:52,Team 2
15m 45s,www,닥터스트레인지,"Gragas,Lee Sin,Fizz,Jhin,Senna","Pyke,Lillia,Akali,Kai'Sa,Leona",2020-12-21 19:31:58,Team 1
19m 26s,www,White Canvas,"Aatrox,Lillia,Yasuo,Caitlyn,Thresh","Wukong,Graves,Anivia,Jhin,Maokai",2020-12-15 21:02:17,Team 1
15m 27s,www,White Canvas,"Aatrox,Taliyah,Ryze,Caitlyn,Thresh","Jayce,Rengar,Viktor,Miss Fortune,Pantheon",2020-12-15 20:14:16,Team 1
15m 19s,www,Liiv Route,"Gragas,Graves,Lulu,Kai'Sa,Alistar","Sylas,Nidalee,Orianna,Jhin,Camille",2020-12-28 19:50:42,Team 2
27m 58s,www,Ye Zhuo Yue,"Kennen,Lillia,Lucian,Miss Fortune,Leona","Sylas,Graves,Ekko,Kai'Sa,Pantheon",2020-12-08 22:31:35,Team 1
15m 23s,www,White Canvas,"Camille,Aatrox,Orianna,Aphelios,Thresh","Sylas,Pantheon,Yone,Samira,Rakan",2020-12-12 03:22:23,Team 1
20m 33s,www,Liiv Route,"Kennen,Graves,Rumble,Samira,Alistar","Aatrox,Kindred,Akali,Kai'Sa,Gragas",2020-12-28 19:06:02,Team 1
33m 44s,www,Ye Zhuo Yue,"Aatrox,Kindred,Galio,Kai'Sa,Sett","Shen,Kha'Zix,Syndra,Lucian,Pantheon",2020-12-08 21:58:09,Team 1
21m 28s,www,White Canvas,"Shen,Lee Sin,Fizz,Kai'Sa,Alistar","Gragas,Hecarim,Ekko,Aphelios,Thresh",2020-12-12 03:01:09,Team 1
35m 21s,www,White Canvas,"Gragas,Hecarim,Syndra,Yasuo,Thresh","Sylas,Lillia,Jayce,Lucian,Kennen",2020-12-12 02:33:22,Team 1
27m 40s,www,Liiv Route,"Camille,Taliyah,Galio,Kai'Sa,Maokai","Aatrox,Sylas,Lucian,Samira,Sett",2020-12-28 18:34:45,Team 1
33m 52s,www,Liiv Route,"Sion,Olaf,Orianna,Kai'Sa,Galio","Gragas,Lee Sin,Yone,Miss Fortune,Alistar",2020-12-28 17:31:07,Team 2
32m 48s,www,Ye Zhuo Yue,"Sylas,Kindred,Singed,Kai'Sa,Leona","Kennen,Graves,Galio,Miss Fortune,Alistar",2020-12-08 21:06:40,Team 2
28m 0s,www,White Canvas,"Sylas,Kindred,Orianna,Kai'Sa,Leona","Akali,Ivern,Jayce,Samira,Shen",2020-12-12 01:38:43,Team 2
20m 10s,www,White Canvas,"Camille,Pantheon,LeBlanc,Samira,Leona","Gragas,Lee Sin,Orianna,Ezreal,Seraphine",2020-12-12 00:59:57,Team 2
13m 45s,www,Liiv Route,"Jax,Lillia,Renekton,Kai'Sa,Maokai","Camille,Elise,Yone,Samira,Galio",2020-12-28 16:52:20,Team 1
28m 6s,www,Ye Zhuo Yue,"Camille,Nidalee,Orianna,Miss Fortune,Thresh","Aatrox,Graves,Ekko,Kai'Sa,Sett",2020-12-08 18:31:05,Team 2
27m 15s,www,Ye Zhuo Yue,"Camille,Olaf,Ekko,Miss Fortune,Leona","Shen,Graves,Viktor,Jhin,Rakan",2020-12-08 17:44:34,Team 2
15m 52s,www,OMGBoring,"Jayce,Lillia,Ekko,Miss Fortune,Sett","Kennen,Rek'Sai,Galio,Swain,Pyke",2020-12-07 14:02:51,Team 1
23m 15s,www,White Canvas,"Urgot,Nidalee,Ryze,Kai'Sa,Rell","Jayce,Rek'Sai,Galio,Caitlyn,Bard",2020-12-12 00:31:35,Team 2
32m 39s,www,White Canvas,"Aatrox,Lillia,Jayce,Ezreal,Shen","Urgot,Taliyah,Sett,Kai'Sa,Karma",2020-12-11 23:55:29,Team 2
28m 40s,www,Liiv Route,"Gragas,Taliyah,Yone,Jhin,Alistar","Sylas,Graves,Orianna,Kai'Sa,Galio",2020-12-28 16:27:16,Team 2
13m 54s,www,Liiv Route,"Gragas,Kayn,Akali,Aphelios,Thresh","Aatrox,Olaf,Orianna,Xayah,Rakan",2020-12-28 15:52:12,Team 1
17m 40s,www,Ye Zhuo Yue,"Akali,Kindred,Viktor,Kai'Sa,Alistar","Kled,Graves,Syndra,Tristana,Leona",2020-12-08 17:08:27,Team 2
25m 49s,www,Ye Zhuo Yue,"Camille,Aatrox,Viktor,Kai'Sa,Gragas","Sett,Graves,Galio,Vayne,Maokai",2020-12-08 16:30:46,Team 1
26m 40s,www,OMGBoring,"Aatrox,Lillia,Renekton,Jhin,Leona","Twisted Fate,Graves,Akali,Aphelios,Tahm Kench",2020-12-07 13:29:30,Team 1
28m 13s,www,White Canvas,"Poppy,Kindred,Orianna,Kai'Sa,Alistar","Camille,Taliyah,Galio,Jhin,Maokai",2020-12-11 04:44:40,Team 2
22m 52s,www,Liiv Route,"Kennen,Graves,Orianna,Samira,Rakan","Sion,Lee Sin,Lulu,Kai'Sa,Gragas",2020-12-28 15:14:35,Team 2
20m 18s,www,Ye Zhuo Yue,"Gangplank,Kayn,Viktor,Kai'Sa,Sett","Hecarim,Kha'Zix,Sylas,Lucian,Leona",2020-12-08 15:49:44,Team 2
23m 8s,www,Zaovvunongren,"Akali,Lillia,Sett,Kai'Sa,Thresh","Shen,Nidalee,Lucian,Jhin,Leona",2020-12-03 00:53:23,Team 1
10m 16s,www,daydayup,"Shen,Lee Sin,Akali,Samira,Rakan","Jayce,Taliyah,Rumble,Kai'Sa,Poppy",2020-12-28 22:08:21,Team 1
11m 9s,www,Hegzzz,"Maokai,Hecarim,Orianna,Jhin,Sett","Malphite,Olaf,Viktor,Kai'Sa,Leona",2020-12-07 15:07:31,Team 1
19m 0s,www,OMGBoring,"Lucian,Nidalee,Renekton,Jhin,Maokai","Singed,Graves,Ryze,Ezreal,Sett",2020-12-05 20:39:54,Team 2
15m 59s,www,Ye Zhuo Yue,"Lucian,Lillia,Maokai,Samira,Alistar","Irelia,Graves,Sylas,Kai'Sa,Leona",2020-12-08 15:21:18,Team 2
33m 28s,www,Zaovvunongren,"Sylas,Hecarim,Zoe,Kai'Sa,Pantheon","Aatrox,Zac,Fizz,Miss Fortune,Thresh",2020-11-29 17:13:58,Team 2
3m 13s,www,daydayup,"Jayce,Graves,Viktor,Kai'Sa,Pyke","Gangplank,Lillia,Vel'Koz,Samira,Maokai",2020-12-28 21:42:15,Team 1
26m 35s,www,Hegzzz,"Akali,Kayn,Sylas,Ashe,Sett","Jayce,Hecarim,Viktor,Kai'Sa,Leona",2020-12-06 20:16:20,Team 1
24m 21s,www,Hegzzz,"Shen,Lillia,Talon,Kai'Sa,Alistar","Jayce,Hecarim,Ekko,Jhin,Pantheon",2020-12-06 19:44:57,Team 1
33m 5s,www,OMGBoring,"Malphite,Kindred,Galio,Kai'Sa,Alistar","Shen,Graves,Aatrox,Ezreal,Leona",2020-12-05 14:49:24,Team 2
27m 37s,www,Ye Zhuo Yue,"Malphite,Rek'Sai,Ekko,Kai'Sa,Pantheon","Kennen,Lillia,Jayce,Lucian,Alistar",2020-12-08 14:58:51,Team 1
24m 20s,www,Ye Zhuo Yue,"Sylas,Olaf,Orianna,Ezreal,Alistar","Sett,Lillia,Qiyana,Lucian,Gragas",2020-12-08 03:53:52,Team 1
30m 37s,www,LOL전문 퍼플팀,"Renekton,Taliyah,Syndra,Jhin,Tahm Kench","Gragas,Kayn,Yasuo,Miss Fortune,Alistar",2020-12-22 18:57:43,Team 1
15m 39s,www,Zaovvunongren,"Jayce,Hecarim,Ekko,Lucian,Leona","Malphite,Kayn,Syndra,Ashe,Thresh",2020-11-28 02:48:33,Team 1
15m 27s,www,daydayup,"Gangplank,Olaf,Orianna,Samira,Leona","Renekton,Lee Sin,Rumble,Lucian,Alistar",2020-12-28 21:27:11,Team 2
31m 3s,www,daydayup,"Sylas,Olaf,Akali,Kai'Sa,Maokai","Vayne,Kindred,Nunu & Willump,Jhin,Rakan",2020-12-28 21:05:49,Team 2
22m 51s,www,Hegzzz,"Irelia,Lillia,Talon,Jhin,Pantheon","Nunu & Willump,Kindred,Kennen,Kai'Sa,Sett",2020-12-06 19:10:04,Team 1
31m 37s,www,OMGBoring,"Aatrox,Olaf,Ekko,Jhin,Pantheon","Lulu,Graves,Viktor,Kai'Sa,Leona",2020-12-05 13:23:42,Team 1
15m 50s,www,OMGBoring,"Camille,Nidalee,Sett,Kai'Sa,Leona","Fiora,Skarner,Viktor,Aphelios,Alistar",2020-12-04 23:14:45,Team 2
24m 22s,www,LOL전문 퍼플팀,"Malphite,Lee Sin,Akali,Yasuo,Thresh","Shen,Rengar,Vladimir,Lucian,Leona",2020-12-15 16:36:28,Team 2
32m 54s,www,Zaovvunongren,"Lucian,Kayn,Akali,Kai'Sa,Alistar","Sylas,Graves,LeBlanc,Vayne,Sett",2020-11-28 02:20:38,Team 1
34m 27s,www,daydayup,"Sylas,Graves,Renekton,Jhin,Gragas","Rumble,Taliyah,Qiyana,Tristana,Pyke",2020-12-28 16:37:36,Team 2
23m 42s,www,Hegzzz,"Ornn,Graves,Samira,Fizz,Pantheon","Quinn,Hecarim,Viktor,Senna,Alistar",2020-12-06 15:17:01,Team 1
28m 0s,www,OMGBoring,"Jayce,Hecarim,Akali,Ezreal,Morgana","Kennen,Shyvana,Aatrox,Samira,Leona",2020-12-04 14:40:55,Team 1
21m 32s,www,LOL전문 퍼플팀,"Aatrox,Lillia,Jayce,Kai'Sa,Pantheon","Shen,Kindred,Azir,Yasuo,Gragas",2020-12-15 00:09:56,Team 2
20m 54s,www,Zaovvunongren,"Akali,Kindred,Orianna,Aphelios,Thresh","Maokai,Volibear,Ryze,Kai'Sa,Nautilus",2020-11-28 01:39:09,Team 1
21m 52s,www,Zaovvunongren,"Malphite,Olaf,Yasuo,Ezreal,Sett","Renekton,Graves,Sylas,Cassiopeia,Alistar",2020-11-28 00:48:50,Team 2
13m 54s,www,daydayup,"Gragas,Kayn,Akali,Aphelios,Thresh","Aatrox,Olaf,Orianna,Xayah,Rakan",2020-12-28 15:52:12,Team 1
21m 31s,www,daydayup,"Fiora,Graves,Akali,Miss Fortune,Leona","Aatrox,Lee Sin,Zoe,Kai'Sa,Alistar",2020-12-27 02:50:58,Team 1
16m 13s,www,Hegzzz,"Poppy,Graves,Akali,Vayne,Karma","Zac,Kayn,Vladimir,Samira,Sett",2020-12-06 04:42:58,Team 1
26m 41s,www,OMGBoring,"Kennen,Graves,Twisted Fate,Jhin,Maokai","Akali,Kindred,Malphite,Miss Fortune,Thresh",2020-12-04 13:49:11,Team 2
31m 0s,www,LOL전문 퍼플팀,"Akali,Kha'Zix,Lissandra,Samira,Leona","Aatrox,Taliyah,Qiyana,Yasuo,Alistar",2020-12-14 23:09:33,Team 2
20m 59s,www,LOL전문 퍼플팀,"Kled,Graves,Anivia,Yasuo,Alistar","Aatrox,Nidalee,Azir,Miss Fortune,Sett",2020-12-14 18:56:29,Team 2
32m 2s,www,Zaovvunongren,"Aatrox,Graves,Galio,Kai'Sa,Morgana","Akali,Lillia,Jayce,Aphelios,Thresh",2020-11-28 00:08:39,Team 1
15m 37s,www,Zaovvunongren,"Jayce,Kindred,Akali,Lucian,Maokai","Pantheon,Ekko,Garen,Jinx,Taric",2020-11-27 23:26:50,Team 1
30m 38s,www,daydayup,"Jayce,Taliyah,Sylas,Kai'Sa,Gragas","Renekton,Graves,Akali,Vayne,Leona",2020-12-27 01:23:29,Team 1
19m 55s,www,daydayup,"Volibear,Lillia,Anivia,Miss Fortune,Alistar","Sett,Jarvan IV,Orianna,Kai'Sa,Pantheon",2020-12-27 00:45:13,Team 1
21m 36s,www,Hegzzz,"Camille,Graves,Akali,Kai'Sa,Pantheon","Malphite,Kindred,Ryze,Jhin,Alistar",2020-12-06 04:11:32,Team 1
22m 58s,www,OMGBoring,"Renekton,Rek'Sai,Ryze,Ezreal,Bard","Camille,Lee Sin,Ekko,Lucian,Thresh",2020-12-04 13:08:41,Team 2
21m 48s,www,LOL전문 퍼플팀,"Camille,Rengar,Zoe,Samira,Leona","Kennen,Lee Sin,Galio,Yasuo,Alistar",2020-12-14 17:19:49,Team 2
33m 20s,www,LOL전문 퍼플팀,"Akali,Graves,Twisted Fate,Kai'Sa,Nautilus","Gangplank,Lee Sin,Zoe,Caitlyn,Bard",2020-12-13 18:43:01,Team 2
20m 9s,www,Zaovvunongren,"Sylas,Hecarim,Vayne,Kai'Sa,Sett","Vladimir,Aatrox,Ryze,Jhin,Galio",2020-11-27 02:44:36,Team 2
34m 27s,www,YSYZ,"Vladimir,Graves,Fizz,Draven,Alistar","Camille,Sejuani,Sylas,Lucian,Sett",2020-11-26 02:12:04,Team 1
31m 5s,www,daydayup,"Aatrox,Ivern,Yone,Kai'Sa,Bard","Fiora,Olaf,Viktor,Miss Fortune,Maokai",2020-12-26 23:54:59,Team 2
20m 41s,www,Hegzzz,"Aatrox,Olaf,Akali,Samira,Pantheon","Shen,Kayn,Xayah,Lucian,Rakan",2020-12-06 03:32:59,Team 2
19m 52s,www,Hegzzz,"Lucian,Lillia,Shen,Samira,Maokai","Jayce,Kindred,Syndra,Ezreal,Gragas",2020-12-06 03:03:40,Team 2
